"DATA_YEAR","STATE_NAME","total","pop","white_count","black_count","latino_count","jewish_count","asian_count","arab_count","islamic_count","lgbt_count","perc_total","perc_white","perc_black","perc_latino","perc_jewish","perc_asian","perc_arab","perc_islamic","perc_lgbt"
1998,"Idaho",56,1273,4,13,12,4,2,0,0,0,0.00708681346494558,0.0049813200498132,0.0043800539083558,0.0242914979757085,0.00367985280588776,0.00675675675675676,0,0,0
1998,"Illinois",277,12255,45,119,13,12,9,7,1,0,0.0350544166033915,0.0560398505603985,0.0400943396226415,0.0263157894736842,0.0110395584176633,0.0304054054054054,0.28,0.0476190476190476,0
1998,"Indiana",50,5830,4,27,2,4,1,0,1,0,0.00632751202227284,0.0049813200498132,0.00909703504043127,0.00404858299595142,0.00367985280588776,0.00337837837837838,0,0.0476190476190476,0
1998,"Iowa",42,2834,3,22,3,1,1,0,0,0,0.00531511009870919,0.0037359900373599,0.00741239892183288,0.00607287449392713,0.000919963201471941,0.00337837837837838,0,0,0
1998,"Kansas",54,2615,5,34,4,2,2,0,0,0,0.00683371298405467,0.0062266500622665,0.011455525606469,0.00809716599190283,0.00183992640294388,0.00675675675675676,0,0,0
1998,"Kentucky",48,3860,7,26,3,0,2,0,1,0,0.00607441154138193,0.0087173100871731,0.00876010781671159,0.00607287449392713,0,0.00675675675675676,0,0.0476190476190476,0
1998,"Louisiana",10,4305,2,4,0,1,0,0,0,0,0.00126550240445457,0.0024906600249066,0.00134770889487871,0,0.000919963201471941,0,0,0,0
1998,"Maine",57,1263,1,17,1,6,2,0,0,0,0.00721336370539104,0.0012453300124533,0.0057277628032345,0.00202429149797571,0.00551977920883165,0.00675675675675676,0,0,0
1998,"Maryland",282,5014,44,145,1,34,14,0,0,0,0.0356871678056188,0.0547945205479452,0.0488544474393531,0.00202429149797571,0.031278748850046,0.0472972972972973,0,0,0
1998,"Massachusetts",443,6100,53,140,56,61,22,2,0,0,0.0560617565173374,0.0660024906600249,0.0471698113207547,0.11336032388664,0.0561177552897884,0.0743243243243243,0.08,0,0
1998,"Michigan",392,10012,66,152,11,16,4,0,6,0,0.0496076942546191,0.0821917808219178,0.0512129380053908,0.0222672064777328,0.0147194112235511,0.0135135135135135,0,0.285714285714286,0
1998,"Minnesota",248,4815,30,115,12,13,13,0,2,0,0.0313844596304733,0.037359900373599,0.0387466307277628,0.0242914979757085,0.0119595216191352,0.0439189189189189,0,0.0952380952380952,0
1998,"Mississippi",3,2758,1,1,0,0,0,0,0,0,0.000379650721336371,0.0012453300124533,0.000336927223719677,0,0,0,0,0,0
1998,"Missouri",120,5399,21,75,3,1,2,0,0,0,0.0151860288534548,0.0261519302615193,0.0252695417789757,0.00607287449392713,0.000919963201471941,0.00675675675675676,0,0,0
1998,"Montana",22,922,3,4,1,3,0,0,0,0,0.00278410528980005,0.0037359900373599,0.00134770889487871,0.00202429149797571,0.00275988960441582,0,0,0,0
1998,"Nebraska",52,1713,3,14,6,3,3,0,0,0,0.00658061250316376,0.0037359900373599,0.00471698113207547,0.0121457489878543,0.00275988960441582,0.0101351351351351,0,0,0
1998,"Nevada",60,1845,13,22,4,2,2,0,0,0,0.00759301442672741,0.0161892901618929,0.00741239892183288,0.00809716599190283,0.00183992640294388,0.00675675675675676,0,0,0
1998,"New Hampshire",16,1216,0,4,0,4,0,0,0,0,0.00202480384712731,0,0.00134770889487871,0,0.00367985280588776,0,0,0,0
1998,"New Jersey",757,8072,41,285,36,250,15,1,2,0,0.0957985320172108,0.0510585305105853,0.0960242587601078,0.0728744939271255,0.229990800367985,0.0506756756756757,0.04,0.0952380952380952,0
1998,"New Mexico",31,1823,2,10,1,5,0,0,0,0,0.00392305745380916,0.0024906600249066,0.00336927223719677,0.00202429149797571,0.00459981600735971,0,0,0,0
1998,"New York",776,18370,60,206,47,291,0,0,0,0,0.0982029865856745,0.074719800747198,0.0694070080862534,0.0951417004048583,0.267709291628335,0,0,0,0
1998,"North Carolina",39,7412,6,22,2,0,2,0,0,0,0.00493545937737282,0.0074719800747198,0.00741239892183288,0.00404858299595142,0,0.00675675675675676,0,0,0
1998,"North Dakota",2,644,1,1,0,0,0,0,0,0,0.000253100480890914,0.0012453300124533,0.000336927223719677,0,0,0,0,0,0
1998,"Ohio",254,11201,31,143,5,14,5,4,0,0,0.032143761073146,0.0386052303860523,0.0481805929919137,0.0101214574898785,0.0128794848206072,0.0168918918918919,0.16,0,0
1998,"Oklahoma",57,3251,4,34,2,0,1,0,0,0,0.00721336370539104,0.0049813200498132,0.011455525606469,0.00404858299595142,0,0.00337837837837838,0,0,0
1998,"Oregon",101,3352,5,26,17,9,5,0,0,0,0.0127815742849911,0.0062266500622665,0.00876010781671159,0.034412955465587,0.00827966881324747,0.0168918918918919,0,0,0
1998,"Pennsylvania",164,11890,13,82,11,32,10,2,0,0,0.0207542394330549,0.0161892901618929,0.0276280323450135,0.0222672064777328,0.0294388224471021,0.0337837837837838,0.08,0,0
1998,"Rhode Island",29,965,3,11,2,2,0,0,1,0,0.00366995697291825,0.0037359900373599,0.00370619946091644,0.00404858299595142,0.00183992640294388,0,0,0.0476190476190476,0
1998,"South Carolina",66,3851,12,40,2,3,0,0,0,0,0.00835231586940015,0.0149439601494396,0.0134770889487871,0.00404858299595142,0.00275988960441582,0,0,0,0
1998,"South Dakota",19,710,3,6,0,1,1,0,0,0,0.00240445456846368,0.0037359900373599,0.00202156334231806,0,0.000919963201471941,0.00337837837837838,0,0,0
1998,"Tennessee",73,5569,17,28,4,1,2,0,0,0,0.00923816755251835,0.0211706102117061,0.00943396226415094,0.00809716599190283,0.000919963201471941,0.00675675675675676,0,0,0
1998,"Texas",301,19889,31,131,28,9,10,2,1,0,0.0380916223740825,0.0386052303860523,0.0441374663072776,0.0566801619433198,0.00827966881324747,0.0337837837837838,0.08,0.0476190476190476,0
1998,"Utah",67,2106,9,16,10,5,2,0,1,0,0.00847886610984561,0.0112079701120797,0.00539083557951483,0.0202429149797571,0.00459981600735971,0.00675675675675676,0,0.0476190476190476,0
1998,"Vermont",13,592,2,2,1,2,0,0,0,0,0.00164515312579094,0.0024906600249066,0.000673854447439353,0.00202429149797571,0.00183992640294388,0,0,0,0
1998,"Virginia",158,6679,28,66,1,25,3,1,0,0,0.0199949379903822,0.0348692403486924,0.0222371967654987,0.00202429149797571,0.0229990800367985,0.0101351351351351,0.04,0,0
1998,"Washington",223,5729,13,94,13,17,7,5,0,0,0.0282207036193369,0.0161892901618929,0.0316711590296496,0.0263157894736842,0.015639374425023,0.0236486486486486,0.2,0,0
1998,"West Virginia",21,1748,2,9,0,3,3,0,0,0,0.00265755504935459,0.0024906600249066,0.00303234501347709,0,0.00275988960441582,0.0101351351351351,0,0,0
1998,"Wyoming",6,484,0,4,0,1,0,0,0,0,0.000759301442672741,0,0.00134770889487871,0,0.000919963201471941,0,0,0,0
1999,"Alaska",5,630,1,2,0,2,0,0,0,0,0.000629485081203575,0.00126742712294043,0.000670241286863271,0,0.00179856115107914,0,0,0,0
1999,"Arizona",252,5057,11,93,24,25,10,2,2,0,0.0317260480926602,0.0139416983523447,0.0311662198391421,0.0504201680672269,0.0224820143884892,0.0328947368421053,0.0833333333333333,0.0625,0
1999,"Arkansas",8,2616,1,5,1,0,0,0,0,0,0.00100717612992572,0.00126742712294043,0.00167560321715818,0.00210084033613445,0,0,0,0,0
1999,"California",1949,33705,127,599,162,280,126,0,5,0,0.245373284653154,0.160963244613435,0.20073726541555,0.340336134453782,0.251798561151079,0.414473684210526,0,0.15625,0
1999,"Colorado",155,4319,11,60,17,9,7,1,4,0,0.0195140375173108,0.0139416983523447,0.0201072386058981,0.0357142857142857,0.00809352517985612,0.0230263157894737,0.0416666666666667,0.125,0
1999,"Connecticut",138,3418,16,49,4,28,5,0,0,0,0.0173737882412187,0.0202788339670469,0.0164209115281501,0.00840336134453781,0.0251798561151079,0.0164473684210526,0,0,0
1999,"Delaware",37,768,6,14,1,5,2,0,0,0,0.00465818960090646,0.00760456273764259,0.0046916890080429,0.00210084033613445,0.00449640287769784,0.00657894736842105,0,0,0
1999,"District of Columbia",11,0,1,1,2,1,0,0,0,0,0.00138486717864787,0.00126742712294043,0.000335120643431635,0.00420168067226891,0.000899280575539568,0,0,0,0
1999,"Florida",267,15566,41,98,0,36,2,0,1,0,0.0336145033362709,0.0519645120405577,0.0328418230563003,0,0.0323741007194245,0.00657894736842105,0,0.03125,0
1999,"Georgia",36,7877,4,12,2,1,0,0,0,0,0.00453229258466574,0.00506970849176172,0.00402144772117962,0.00420168067226891,0.000899280575539568,0,0,0,0
1999,"Idaho",34,1240,3,9,4,3,1,0,0,0,0.00428049855218431,0.00380228136882129,0.00301608579088472,0.00840336134453781,0.00269784172661871,0.00328947368421053,0,0,0
1999,"Illinois",247,12248,35,119,11,24,10,1,0,0,0.0310965630114566,0.0443599493029151,0.0398793565683646,0.023109243697479,0.0215827338129496,0.0328947368421053,0.0416666666666667,0,0
1999,"Indiana",112,5914,4,41,4,23,3,0,0,0,0.0141004658189601,0.00506970849176172,0.0137399463806971,0.00840336134453781,0.0206834532374101,0.00986842105263158,0,0,0
1999,"Iowa",31,2856,4,12,4,1,3,0,0,0,0.00390280750346217,0.00506970849176172,0.00402144772117962,0.00840336134453781,0.000899280575539568,0.00986842105263158,0,0,0
1999,"Kansas",41,2605,3,28,2,0,2,0,0,0,0.00516177766586932,0.00380228136882129,0.00938337801608579,0.00420168067226891,0,0.00657894736842105,0,0,0
1999,"Kentucky",71,3859,5,39,4,3,0,0,0,0,0.00893868815309077,0.00633713561470215,0.0130697050938338,0.00840336134453781,0.00269784172661871,0,0,0,0
1999,"Louisiana",6,4289,1,3,0,0,0,0,0,0,0.000755382097444291,0.00126742712294043,0.00100536193029491,0,0,0,0,0,0
1999,"Maine",22,1260,0,5,0,6,1,0,0,0,0.00276973435729573,0,0.00167560321715818,0,0.00539568345323741,0.00328947368421053,0,0,0
1999,"Maryland",230,5049,22,130,4,27,6,0,0,0,0.0289563137353645,0.0278833967046895,0.0435656836461126,0.00840336134453781,0.0242805755395683,0.0197368421052632,0,0,0
1999,"Massachusetts",448,6262,36,172,33,65,22,2,0,0,0.0564018632758404,0.0456273764258555,0.0576407506702413,0.069327731092437,0.0584532374100719,0.0723684210526316,0.0833333333333333,0,0
1999,"Michigan",412,10052,81,158,14,15,6,2,7,0,0.0518695706911746,0.102661596958175,0.0529490616621984,0.0294117647058824,0.0134892086330935,0.0197368421052632,0.0833333333333333,0.21875,0
1999,"Minnesota",226,4868,34,102,0,5,12,0,0,0,0.0284527256704016,0.0430925221799747,0.0341823056300268,0,0.00449640287769784,0.0394736842105263,0,0,0
1999,"Mississippi",2,2755,0,1,0,0,0,0,0,0,0.00025179403248143,0,0.000335120643431635,0,0,0,0,0,0
1999,"Missouri",84,5511,11,55,2,2,4,0,0,0,0.0105753493642201,0.0139416983523447,0.0184316353887399,0.00420168067226891,0.00179856115107914,0.0131578947368421,0,0,0
1999,"Montana",28,891,2,5,2,4,3,0,0,0,0.00352511645474002,0.00253485424588086,0.00167560321715818,0.00420168067226891,0.00359712230215827,0.00986842105263158,0,0,0
1999,"Nebraska",35,1683,3,11,4,2,2,0,0,0,0.00440639556842503,0.00380228136882129,0.00368632707774799,0.00840336134453781,0.00179856115107914,0.00657894736842105,0,0,0
1999,"Nevada",75,2033,8,30,11,10,1,0,1,0,0.00944227621805363,0.0101394169835234,0.0100536193029491,0.023109243697479,0.00899280575539568,0.00328947368421053,0,0.03125,0
1999,"New Hampshire",20,1255,0,5,0,3,1,0,0,0,0.0025179403248143,0,0.00167560321715818,0,0.00269784172661871,0.00328947368421053,0,0,0
1999,"New Jersey",617,8232,39,249,42,171,14,0,5,0,0.0776784590205212,0.0494296577946768,0.0834450402144772,0.0882352941176471,0.153776978417266,0.0460526315789474,0,0.15625,0
1999,"New Mexico",16,1831,2,6,4,1,0,0,0,0,0.00201435225985144,0.00253485424588086,0.00201072386058981,0.00840336134453781,0.000899280575539568,0,0,0,0
1999,"New York",590,18855,31,134,23,240,0,0,0,0,0.0742792395820219,0.0392902408111534,0.0449061662198391,0.0483193277310924,0.215827338129496,0,0,0,0
1999,"North Carolina",31,7766,3,19,1,3,2,0,0,0,0.00390280750346217,0.00380228136882129,0.00636729222520107,0.00210084033613445,0.00269784172661871,0.00657894736842105,0,0,0
1999,"North Dakota",2,621,1,0,0,1,0,0,0,0,0.00025179403248143,0.00126742712294043,0,0,0.000899280575539568,0,0,0,0
1999,"Ohio",232,11223,28,123,7,16,2,4,1,0,0.0292081077678459,0.0354879594423321,0.0412198391420912,0.0147058823529412,0.0143884892086331,0.00657894736842105,0.166666666666667,0.03125,0
1999,"Oklahoma",42,3300,3,26,2,2,2,0,0,0,0.00528767468211003,0.00380228136882129,0.00871313672922252,0.00420168067226891,0.00179856115107914,0.00657894736842105,0,0,0
1999,"Oregon",123,3421,4,35,18,11,6,0,0,0,0.015485332997608,0.00506970849176172,0.0117292225201072,0.0378151260504202,0.00989208633093525,0.0197368421052632,0,0,0
1999,"Pennsylvania",187,11948,18,108,10,25,9,0,1,0,0.0235427420370137,0.0228136882129278,0.0361930294906166,0.0210084033613445,0.0224820143884892,0.0296052631578947,0,0.03125,0
1999,"Rhode Island",41,1033,3,11,6,4,1,1,0,0,0.00516177766586932,0.00380228136882129,0.00368632707774799,0.0126050420168067,0.00359712230215827,0.00328947368421053,0.0416666666666667,0,0
1999,"South Carolina",73,3800,23,28,8,1,1,1,0,0,0.0091904821855722,0.0291508238276299,0.00938337801608579,0.0168067226890756,0.000899280575539568,0.00328947368421053,0.0416666666666667,0,0
1999,"South Dakota",14,709,6,3,1,1,0,0,0,0,0.00176255822737001,0.00760456273764259,0.00100536193029491,0.00210084033613445,0.000899280575539568,0,0,0,0
1999,"Tennessee",131,5583,38,49,7,3,3,0,1,0,0.0164925091275337,0.0481622306717364,0.0164209115281501,0.0147058823529412,0.00269784172661871,0.00986842105263158,0,0.03125,0
1999,"Texas",263,20173,33,116,18,16,2,6,1,0,0.0331109152713081,0.0418250950570342,0.0388739946380697,0.0378151260504202,0.0143884892086331,0.00657894736842105,0.25,0.03125,0
1999,"Utah",59,2194,9,13,4,0,1,0,0,0,0.00742792395820219,0.0114068441064639,0.00435656836461126,0.00840336134453781,0,0.00328947368421053,0,0,0
1999,"Vermont",16,599,0,8,0,0,1,0,0,0,0.00201435225985144,0,0.00268096514745308,0,0,0.00328947368421053,0,0,0
1999,"Virginia",211,6831,47,76,4,18,11,3,1,0,0.0265642704267909,0.0595690747782003,0.0254691689008043,0.00840336134453781,0.0161870503597122,0.0361842105263158,0.125,0.03125,0
1999,"Washington",229,5698,19,90,8,16,11,1,0,0,0.0288304167191238,0.0240811153358682,0.0301608579088472,0.0168067226890756,0.0143884892086331,0.0361842105263158,0.0416666666666667,0,0
1999,"West Virginia",33,1734,9,14,0,0,0,0,1,0,0.0041546015359436,0.0114068441064639,0.0046916890080429,0,0,0,0,0.03125,0
1999,"Wisconsin",49,5429,2,17,1,3,9,0,1,0,0.00616895379579504,0.00253485424588086,0.0056970509383378,0.00210084033613445,0.00269784172661871,0.0296052631578947,0,0.03125,0
1999,"Wyoming",2,484,0,1,0,0,0,0,0,0,0.00025179403248143,0,0.000335120643431635,0,0,0,0,0,0
2000,"Alaska",4,620,0,4,0,0,0,0,0,0,0.000486677211339579,0,0.00136100714528751,0,0,0,0,0,0
2000,"Arizona",281,5181,15,90,35,23,5,3,1,0,0.0341890740966054,0.0165929203539823,0.030622660768969,0.0612959719789842,0.0205173951828724,0.0178571428571429,0.0789473684210526,0.0344827586206897,0
2000,"Arkansas",3,2650,0,2,1,0,0,0,0,0,0.000365007908504684,0,0.000680503572643756,0.00175131348511384,0,0,0,0,0
2000,"California",1943,33889,145,606,199,236,100,0,3,0,0.236403455408201,0.160398230088496,0.206192582511058,0.348511383537653,0.210526315789474,0.357142857142857,0,0.103448275862069,0
2000,"Colorado",101,4334,6,35,14,8,9,4,0,0,0.0122885995863244,0.00663716814159292,0.0119088125212657,0.0245183887915937,0.00713648528099911,0.0321428571428571,0.105263157894737,0,0
2000,"Connecticut",156,3365,14,73,7,18,5,0,1,0,0.0189804112422436,0.0154867256637168,0.0248383804014971,0.0122591943957968,0.016057091882248,0.0178571428571429,0,0.0344827586206897,0
2000,"Delaware",34,777,2,12,0,4,3,0,0,0,0.00413675629638642,0.00221238938053097,0.00408302143586254,0,0.00356824264049955,0.0107142857142857,0,0,0
2000,"District of Columbia",6,0,1,2,1,0,0,0,0,0,0.000730015817009369,0.00110619469026549,0.000680503572643756,0.00175131348511384,0,0,0,0,0
2000,"Florida",240,15991,40,92,0,40,1,0,0,0,0.0292006326803747,0.0442477876106195,0.0313031643416128,0,0.0356824264049955,0.00357142857142857,0,0,0
2000,"Georgia",35,8112,1,18,2,0,0,0,0,0,0.00425842559922132,0.00110619469026549,0.00612453215379381,0.00350262697022767,0,0,0,0,0
2000,"Idaho",46,1289,4,4,16,1,0,0,0,0,0.00559678793040516,0.00442477876106195,0.00136100714528751,0.0280210157618214,0.000892060660124889,0,0,0,0
2000,"Illinois",183,12269,15,74,13,14,6,3,0,0,0.0222654824187857,0.0165929203539823,0.025178632187819,0.0227670753064799,0.0124888492417484,0.0214285714285714,0.0789473684210526,0,0
2000,"Indiana",114,6007,12,44,22,7,2,0,0,0,0.013870300523178,0.0132743362831858,0.0149710785981626,0.0385288966725044,0.00624442462087422,0.00714285714285714,0,0,0
2000,"Iowa",34,2858,1,17,2,2,1,0,0,0,0.00413675629638642,0.00110619469026549,0.00578428036747193,0.00350262697022767,0.00178412132024978,0.00357142857142857,0,0,0
2000,"Kansas",75,2649,21,27,6,1,2,0,1,0,0.00912519771261711,0.0232300884955752,0.00918679823069071,0.010507880910683,0.000892060660124889,0.00714285714285714,0,0.0344827586206897,0
2000,"Kentucky",76,3995,12,46,3,1,0,0,0,0,0.009246867015452,0.0132743362831858,0.0156515821708064,0.00525394045534151,0.000892060660124889,0,0,0,0
2000,"Louisiana",12,4354,1,7,0,1,0,0,0,0,0.00146003163401874,0.00110619469026549,0.00238176250425315,0,0.000892060660124889,0,0,0,0
2000,"Maine",28,1267,0,6,1,2,2,0,0,0,0.00340674047937705,0,0.00204151071793127,0.00175131348511384,0.00178412132024978,0.00714285714285714,0,0,0
2000,"Maryland",218,5241,22,114,2,32,5,0,0,0,0.0265239080180071,0.0243362831858407,0.0387887036406941,0.00350262697022767,0.0285459411239964,0.0178571428571429,0,0,0
2000,"Massachusetts",470,6284,45,160,49,76,20,4,2,0,0.0571845723324005,0.0497787610619469,0.0544402858115005,0.0858143607705779,0.0677966101694915,0.0714285714285714,0.105263157894737,0.0689655172413793,0
2000,"Michigan",423,9813,91,176,20,16,11,0,4,0,0.0514661150991605,0.100663716814159,0.0598843143926506,0.0350262697022767,0.0142729705619982,0.0392857142857143,0,0.137931034482759,0
2000,"Minnesota",169,4890,24,77,1,16,12,0,1,0,0.0205621121790972,0.0265486725663717,0.0261993875467846,0.00175131348511384,0.0142729705619982,0.0428571428571429,0,0.0344827586206897,0
2000,"Mississippi",2,2794,0,2,0,0,0,0,0,0,0.00024333860566979,0,0.000680503572643756,0,0,0,0,0,0
2000,"Missouri",70,5517,14,35,8,4,0,0,0,0,0.00851685119844263,0.0154867256637168,0.0119088125212657,0.0140105078809107,0.00356824264049955,0,0,0,0
2000,"Montana",19,888,0,6,0,1,1,0,0,0,0.002311716753863,0,0.00204151071793127,0,0.000892060660124889,0.00357142857142857,0,0,0
2000,"Nebraska",17,1679,1,7,2,1,1,0,0,0,0.00206837814819321,0.00110619469026549,0.00238176250425315,0.00350262697022767,0.000892060660124889,0.00357142857142857,0,0,0
2000,"Nevada",85,2045,7,26,4,8,5,0,0,0,0.0103418907409661,0.00774336283185841,0.00884654644436883,0.00700525394045534,0.00713648528099911,0.0178571428571429,0,0,0
2000,"New Hampshire",32,1231,1,7,1,4,0,0,1,0,0.00389341769071663,0.00110619469026549,0.00238176250425315,0.00175131348511384,0.00356824264049955,0,0,0.0344827586206897,0
2000,"New Jersey",652,8384,36,267,36,195,15,5,1,0,0.0793283854483514,0.0398230088495575,0.0908472269479415,0.0630472854640981,0.173951828724353,0.0535714285714286,0.131578947368421,0.0344827586206897,0
2000,"New Mexico",15,1790,1,4,0,5,0,0,0,0,0.00182503954252342,0.00110619469026549,0.00136100714528751,0,0.00446030330062444,0,0,0,0
2000,"New York",608,18752,34,115,16,282,0,0,0,0,0.073974936123616,0.0376106194690266,0.039128955427016,0.0280210157618214,0.251561106155219,0,0,0,0
2000,"North Carolina",39,7983,4,24,4,3,0,0,0,0,0.0047451028105609,0.00442477876106195,0.00816604287172508,0.00700525394045534,0.00267618198037467,0,0,0,0
2000,"North Dakota",5,622,0,2,0,0,0,0,0,0,0.000608346514174474,0,0.000680503572643756,0,0,0,0,0,0
2000,"Ohio",255,11160,37,116,4,11,10,3,2,0,0.0310256722228982,0.040929203539823,0.0394692072133379,0.00700525394045534,0.00981266726137377,0.0357142857142857,0.0789473684210526,0.0689655172413793,0
2000,"Oklahoma",80,3378,9,32,1,5,3,0,0,0,0.00973354422679158,0.00995575221238938,0.0108880571623001,0.00175131348511384,0.00446030330062444,0.0107142857142857,0,0,0
2000,"Oregon",142,3415,5,46,21,6,9,0,0,0,0.0172770410025551,0.00553097345132743,0.0156515821708064,0.0367775831873905,0.00535236396074933,0.0321428571428571,0,0,0
2000,"Pennsylvania",141,12044,19,68,5,23,7,2,0,0,0.0171553716997202,0.0210176991150442,0.0231371214698877,0.00875656742556918,0.0205173951828724,0.025,0.0526315789473684,0,0
2000,"Rhode Island",48,1035,0,18,3,5,3,0,0,0,0.00584012653607495,0,0.00612453215379381,0.00525394045534151,0.00446030330062444,0.0107142857142857,0,0,0
2000,"South Carolina",36,3964,11,22,2,1,0,0,0,0,0.00438009490205621,0.0121681415929204,0.00748553929908132,0.00350262697022767,0.000892060660124889,0,0,0,0
2000,"South Dakota",9,737,1,2,0,1,0,0,0,0,0.00109502372551405,0.00110619469026549,0.000680503572643756,0,0.000892060660124889,0,0,0,0
2000,"Tennessee",236,5630,86,65,6,8,3,1,2,0,0.0287139554690352,0.0951327433628319,0.0221163661109221,0.010507880910683,0.00713648528099911,0.0107142857142857,0.0263157894736842,0.0689655172413793,0
2000,"Texas",287,20695,24,123,24,26,4,3,3,0,0.0349190899136148,0.0265486725663717,0.041850969717591,0.042031523642732,0.0231935771632471,0.0142857142857143,0.0789473684210526,0.103448275862069,0
2000,"Utah",75,2239,5,22,6,2,2,0,1,0,0.00912519771261711,0.00553097345132743,0.00748553929908132,0.010507880910683,0.00178412132024978,0.00714285714285714,0,0.0344827586206897,0
2000,"Vermont",19,599,1,5,0,2,0,0,0,0,0.002311716753863,0.00110619469026549,0.00170125893160939,0,0.00178412132024978,0,0,0,0
2000,"Virginia",324,6977,102,117,8,10,3,9,3,0,0.0394208541185059,0.11283185840708,0.0398094589996597,0.0140105078809107,0.00892060660124889,0.0107142857142857,0.236842105263158,0.103448275862069,0
2000,"Washington",242,5863,16,81,22,15,16,1,0,0,0.0294439712860445,0.0176991150442478,0.0275603946920721,0.0385288966725044,0.0133809099018733,0.0571428571428571,0.0263157894736842,0,0
2000,"West Virginia",74,1773,16,31,0,2,1,0,2,0,0.00900352840978221,0.0176991150442478,0.0105478053759782,0,0.00178412132024978,0.00357142857142857,0,0.0689655172413793,0
2000,"Wisconsin",47,5308,2,8,3,3,9,0,1,0,0.00571845723324005,0.00221238938053097,0.00272201429057503,0.00525394045534151,0.00267618198037467,0.0321428571428571,0,0.0344827586206897,0
2000,"Wyoming",9,485,0,2,1,0,4,0,0,0,0.00109502372551405,0,0.000680503572643756,0.00175131348511384,0,0.0142857142857143,0,0,0
2001,"Alaska",20,632,1,3,0,0,0,0,2,0,0.00205549845837616,0.00122100122100122,0.00102739726027397,0,0,0,0,0.00400801603206413,0
2001,"Arizona",386,5314,12,112,51,22,5,0,23,0,0.0396711202466598,0.0146520146520147,0.0383561643835616,0.0841584158415842,0.0209324452901998,0.0178571428571429,0,0.0460921843687375,0
2001,"Arkansas",3,2650,1,1,0,1,0,0,0,0,0.000308324768756423,0.00122100122100122,0.000342465753424658,0,0.000951474785918173,0,0,0,0
2001,"California",2246,34394,128,596,206,176,93,0,73,0,0.230832476875642,0.156288156288156,0.204109589041096,0.33993399339934,0.167459562321598,0.332142857142857,0,0.146292585170341,0
2001,"Colorado",126,4402,6,30,15,9,5,1,15,0,0.0129496402877698,0.00732600732600733,0.0102739726027397,0.0247524752475248,0.00856327307326356,0.0178571428571429,0.00393700787401575,0.030060120240481,0
2001,"Connecticut",171,3385,14,53,4,23,0,2,8,0,0.0175745118191161,0.0170940170940171,0.0181506849315068,0.0066006600660066,0.021883920076118,0,0.0078740157480315,0.0160320641282565,0
2001,"Delaware",17,790,2,5,0,1,2,0,2,0,0.00174717368961973,0.00244200244200244,0.00171232876712329,0,0.000951474785918173,0.00714285714285714,0,0.00400801603206413,0
2001,"District of Columbia",12,0,1,2,1,1,1,0,1,0,0.00123329907502569,0.00122100122100122,0.000684931506849315,0.00165016501650165,0.000951474785918173,0.00357142857142857,0,0.00200400801603206,0
2001,"Florida",302,16316,35,79,0,54,0,0,4,0,0.03103802672148,0.0427350427350427,0.0270547945205479,0,0.0513796384395813,0,0,0.00801603206412826,0
2001,"Georgia",39,8261,4,17,0,0,2,0,3,0,0.0040082219938335,0.00488400488400488,0.00582191780821918,0,0,0.00714285714285714,0,0.00601202404809619,0
2001,"Idaho",34,1314,1,7,2,1,1,0,3,0,0.00349434737923947,0.00122100122100122,0.0023972602739726,0.0033003300330033,0.000951474785918173,0.00357142857142857,0,0.00601202404809619,0
2001,"Illinois",282,12314,25,83,13,27,7,37,10,0,0.0289825282631038,0.0305250305250305,0.0284246575342466,0.0214521452145215,0.0256898192197907,0.025,0.145669291338583,0.0200400801603206,0
2001,"Indiana",139,6030,14,57,5,10,1,0,18,0,0.0142857142857143,0.0170940170940171,0.0195205479452055,0.00825082508250825,0.00951474785918173,0.00357142857142857,0,0.0360721442885772,0
2001,"Iowa",32,2858,7,15,4,1,1,0,0,0,0.00328879753340185,0.00854700854700855,0.00513698630136986,0.0066006600660066,0.000951474785918173,0.00357142857142857,0,0,0
2001,"Kansas",82,2635,10,33,5,3,5,0,1,0,0.00842754367934224,0.0122100122100122,0.0113013698630137,0.00825082508250825,0.00285442435775452,0.0178571428571429,0,0.00200400801603206,0
2001,"Kentucky",83,3989,7,42,1,2,3,1,6,0,0.00853031860226105,0.00854700854700855,0.0143835616438356,0.00165016501650165,0.00190294957183635,0.0107142857142857,0.00393700787401575,0.0120240480961924,0
2001,"Louisiana",10,4372,1,5,0,1,0,0,1,0,0.00102774922918808,0.00122100122100122,0.00171232876712329,0,0.000951474785918173,0,0,0.00200400801603206,0
2001,"Maine",32,1277,0,16,0,1,1,0,0,0,0.00328879753340185,0,0.00547945205479452,0,0.000951474785918173,0.00357142857142857,0,0,0
2001,"Maryland",240,5318,18,120,2,30,2,0,15,0,0.0246659815005139,0.021978021978022,0.0410958904109589,0.0033003300330033,0.0285442435775452,0.00714285714285714,0,0.030060120240481,0
2001,"Massachusetts",591,6302,45,152,43,77,38,26,22,0,0.0607399794450154,0.0549450549450549,0.0520547945205479,0.070957095709571,0.0732635585156993,0.135714285714286,0.102362204724409,0.0440881763527054,0
2001,"Michigan",442,9880,99,143,13,11,5,1,37,0,0.045426515930113,0.120879120879121,0.048972602739726,0.0214521452145215,0.0104662226450999,0.0178571428571429,0.00393700787401575,0.0741482965931864,0
2001,"Minnesota",208,4910,13,87,4,11,10,0,21,0,0.021377183967112,0.0158730158730159,0.0297945205479452,0.0066006600660066,0.0104662226450999,0.0357142857142857,0,0.0420841683366733,0
